LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000002,2012-11-28,0.1975,0.22381249999999997,1.192,48,0.18752607265532947,10.742999999999999,0.075
MAC000002,2012-11-29,0.1515,0.22439583333333338,1.122,48,0.20532224175912583,10.771000000000003,0.071
MAC000002,2012-11-30,0.22099999999999997,0.2726666666666667,0.919,48,0.20731590996549853,13.088000000000003,0.073
MAC000002,2012-12-01,0.216,0.26631249999999995,1.156,48,0.22085647175716014,12.782999999999998,0.073
MAC000002,2012-12-02,0.23950000000000002,0.319875,1.327,48,0.2766594515422518,15.354000000000001,0.077
MAC000002,2012-12-03,0.134,0.21181250000000004,1.0270000000000001,48,0.20116137866389128,10.167000000000002,0.073
MAC000002,2012-12-04,0.16249999999999998,0.2321458333333333,0.966,48,0.19577538036417547,11.142999999999999,0.073
MAC000002,2012-12-05,0.1535,0.2440416666666667,1.0659999999999998,48,0.21821782581527593,11.714000000000002,0.07200000000000001
MAC000002,2012-12-06,0.14350000000000002,0.24687500000000004,0.983,48,0.2225289486307869,11.850000000000001,0.07400000000000001
MAC000002,2012-12-07,0.193,0.2759999979166667,1.124,48,0.24305860599644757,13.247999900000002,0.071
MAC000002,2012-12-08,0.228,0.2800416666666667,1.071,48,0.22376507041446095,13.442,0.073
MAC000002,2012-12-09,0.1925,0.23656250208333338,1.1440001,48,0.19726610141048484,11.355000100000002,0.07200000000000001
MAC000002,2012-12-10,0.18,0.21089583333333342,0.731,48,0.15204090149348087,10.123000000000005,0.073
MAC000002,2012-12-11,0.19399999999999998,0.2735957446808511,1.119,47,0.24436827691848076,12.859000000000002,0.07200000000000001
MAC000002,2012-12-12,0.16649999999999998,0.2493958333333333,0.895,48,0.20381611858495263,11.970999999999998,0.073
MAC000002,2012-12-13,0.1835,0.22754166666666667,1.0490000000000002,48,0.18185064696453088,10.922,0.08
MAC000002,2012-12-14,0.16499999999999998,0.22049999999999995,0.764,48,0.16266817811180148,10.583999999999998,0.073
MAC000002,2012-12-15,0.2655,0.29702083333333335,1.1540000000000001,48,0.19936308047030654,14.257,0.07200000000000001
MAC000002,2012-12-16,0.2905,0.3436874999999999,1.067,48,0.2529250293638876,16.496999999999996,0.073
MAC000002,2012-12-17,0.212,0.2542083333333333,1.4340000000000002,48,0.2035847837742231,12.201999999999998,0.083
MAC000002,2012-12-18,0.16599999999999998,0.2136458333333334,0.857,48,0.14719396518378336,10.255000000000003,0.078
MAC000002,2012-12-19,0.21949999999999997,0.2555208354166667,1.2180001,48,0.20383609245804346,12.265000100000002,0.073
MAC000002,2012-12-20,0.2175,0.2317083333333334,0.727,48,0.15559206870522557,11.122000000000003,0.073
MAC000002,2012-12-21,0.202,0.244,1.145,48,0.2086245737346333,11.712,0.083
MAC000002,2012-12-22,0.2565,0.3735833333333333,1.692,48,0.33674075092470374,17.932,0.078
MAC000002,2012-12-23,0.10900000000000001,0.16618750000000007,1.12,48,0.20330405446972713,7.977000000000003,0.069
MAC000002,2012-12-24,0.10450000000000001,0.10381250000000002,0.18600000000000003,48,0.02425367377304646,4.9830000000000005,0.073
MAC000002,2012-12-25,0.10200000000000001,0.10227083333333331,0.149,48,0.0193211818317588,4.908999999999999,0.073
MAC000002,2012-12-26,0.11099999999999999,0.15937500000000002,1.36,48,0.2485998771845437,7.65,0.073
MAC000002,2012-12-27,0.1995,0.27387500208333343,1.3710001,48,0.256657544393593,13.146000100000004,0.08900000000000001
MAC000002,2012-12-28,0.2295,0.23243750000000007,1.112,48,0.1695896055438264,11.157000000000004,0.07400000000000001
MAC000002,2012-12-29,0.175,0.225,1.2229999999999999,48,0.19369179290382404,10.8,0.075
MAC000002,2012-12-30,0.2225,0.23150000000000004,0.735,48,0.1421991411531056,11.112000000000002,0.07400000000000001
MAC000002,2012-12-31,0.17700000000000002,0.20902083333333335,1.168,48,0.17005199324853978,10.033000000000001,0.086
MAC000002,2013-01-01,0.1925,0.22499999999999995,0.8859999999999999,48,0.16406563294880988,10.799999999999997,0.076
MAC000002,2013-01-02,0.2365,0.27708333125,1.0779999,48,0.18962502227847908,13.2999999,0.073
MAC000002,2013-01-03,0.1955,0.209875,1.0979999999999999,48,0.15463238836645732,10.074,0.075
MAC000002,2013-01-04,0.1815,0.20535416666666673,0.662,48,0.13295023698431077,9.857000000000003,0.07200000000000001
MAC000002,2013-01-05,0.1975,0.23272916666666663,1.181,48,0.18677244541218663,11.170999999999998,0.075
MAC000002,2013-01-06,0.2035,0.21443750000000006,1.092,48,0.15239993665185483,10.293000000000003,0.078
MAC000002,2013-01-07,0.1455,0.19664583333333338,0.727,48,0.14442674497170035,9.439000000000002,0.077
MAC000002,2013-01-08,0.159,0.24250000208333333,1.2410001,48,0.2070392192109736,11.6400001,0.075
MAC000002,2013-01-09,0.22649999999999998,0.31789583333333327,1.143,48,0.28515783159233016,15.258999999999997,0.077
MAC000002,2013-01-10,0.1695,0.22374999999999998,1.095,48,0.19045438388345262,10.739999999999998,0.075
MAC000002,2013-01-11,0.21000000000000002,0.22872916458333337,1.1109999,48,0.17541739297983147,10.978999900000002,0.07400000000000001
MAC000002,2013-01-12,0.21649999999999997,0.22054166458333338,1.1289999,48,0.16939477591074426,10.585999900000003,0.07400000000000001
MAC000002,2013-01-13,0.158,0.21583333333333335,1.206,48,0.18441446536392145,10.360000000000001,0.071
MAC000002,2013-01-14,0.2195,0.2556875,1.0070000000000001,48,0.2072336697618868,12.273,0.07400000000000001
MAC000002,2013-01-15,0.13,0.2047916666666667,1.187,48,0.18611960902937721,9.830000000000002,0.073
MAC000002,2013-01-16,0.22849999999999998,0.3001666687499999,1.4220001,48,0.31773536730903484,14.408000099999997,0.07400000000000001
MAC000002,2013-01-17,0.17200000000000001,0.20535416666666675,1.016,48,0.15781965058233108,9.857000000000005,0.07400000000000001
MAC000002,2013-01-18,0.2375,0.3525416687500001,1.358,48,0.3123641524423515,16.922000100000005,0.07200000000000001
MAC000002,2013-01-19,0.185,0.3279583333333333,1.4609999999999999,48,0.35421143813801576,15.741999999999999,0.07400000000000001
MAC000002,2013-01-20,0.22100000000000003,0.24020833333333333,1.151,48,0.1910593044094384,11.53,0.073
MAC000002,2013-01-21,0.22599999999999998,0.25950000208333335,1.3710001,48,0.2303629985756527,12.4560001,0.07400000000000001
MAC000002,2013-01-22,0.194,0.22645833541666668,1.2920001,48,0.19585459922546156,10.8700001,0.07200000000000001
MAC000002,2013-01-23,0.20800000000000002,0.22895833333333335,0.927,48,0.16809229459896757,10.99,0.07400000000000001
MAC000002,2013-01-24,0.21100000000000002,0.25258333333333327,1.138,48,0.22400815271384544,12.123999999999997,0.075
MAC000002,2013-01-25,0.2225,0.23458333333333337,0.7559999999999999,48,0.15617445691568066,11.260000000000002,0.07200000000000001
MAC000002,2013-01-26,0.22049999999999997,0.3405833333333333,1.6030000000000002,48,0.3643636734429253,16.348,0.07400000000000001
MAC000002,2013-01-27,0.21000000000000002,0.2388750000000001,0.951,48,0.1751114690582678,11.466000000000005,0.07400000000000001
MAC000002,2013-01-28,0.148,0.20639583333333333,0.7959999999999999,48,0.15643647879303316,9.907,0.073
MAC000002,2013-01-29,0.1395,0.20595833333333335,0.912,48,0.17508441226574034,9.886000000000001,0.071
MAC000002,2013-01-30,0.167,0.21452083333333336,1.3019999999999998,48,0.18581264753043453,10.297,0.073
MAC000002,2013-01-31,0.1275,0.19183333125000002,1.0779999,48,0.15847400548189405,9.2079999,0.07400000000000001
MAC000002,2013-02-01,0.202,0.20735416458333333,1.3329999,48,0.18524594083688517,9.9529999,0.07400000000000001
MAC000002,2013-02-02,0.18200000000000002,0.31452083333333336,1.472,48,0.331505206119598,15.097000000000001,0.073
MAC000002,2013-02-03,0.1835,0.23520833333333332,1.4980000000000002,48,0.2505468876434139,11.29,0.07400000000000001
MAC000002,2013-02-04,0.1255,0.18329166666666666,0.73,48,0.12464280169421897,8.798,0.07400000000000001
MAC000002,2013-02-05,0.17400000000000002,0.29470833125,1.298,48,0.3039503647752146,14.1459999,0.08
MAC000002,2013-02-06,0.19149999999999998,0.2962916666666667,1.327,48,0.30465662391459,14.222,0.075
MAC000002,2013-02-07,0.16849999999999998,0.24341666666666664,1.383,48,0.2477027931995625,11.684,0.07200000000000001
MAC000002,2013-02-08,0.16899999999999998,0.20072916666666665,0.732,48,0.13872914673017445,9.635,0.07400000000000001
MAC000002,2013-02-09,0.1895,0.30720833541666664,1.3200001000000001,48,0.32454702046721856,14.7460001,0.07400000000000001
MAC000002,2013-02-10,0.2195,0.33064583333333336,1.501,48,0.35031387078929077,15.871000000000002,0.07400000000000001
MAC000002,2013-02-11,0.22299999999999998,0.23987499999999995,1.151,48,0.18671432553958503,11.513999999999998,0.073
MAC000002,2013-02-12,0.20750000000000002,0.22829166666666667,1.023,48,0.17110566081553402,10.958,0.073
MAC000002,2013-02-13,0.1505,0.2323125,0.838,48,0.18795961044749604,11.151,0.07400000000000001
MAC000002,2013-02-14,0.1535,0.20920833333333333,0.976,48,0.17310738990498442,10.042,0.073
MAC000002,2013-02-15,0.1285,0.23604166666666662,0.9490000000000001,48,0.21283236419357593,11.329999999999998,0.073
MAC000002,2013-02-16,0.19,0.22514583333333335,0.968,48,0.16477928365754912,10.807,0.075
MAC000002,2013-02-17,0.1375,0.19210416666666666,1.296,48,0.18940716466074536,9.221,0.075
MAC000002,2013-02-18,0.1345,0.1992291666666667,0.887,48,0.16583345138810437,9.563000000000002,0.067
MAC000002,2013-02-19,0.2105,0.23527083333333335,0.943,48,0.18439016676409503,11.293000000000001,0.068
MAC000002,2013-02-20,0.1915,0.22793750000000004,1.1740000000000002,48,0.20134160727268702,10.941000000000003,0.067
MAC000002,2013-02-21,0.20950000000000002,0.43116666875,2.8870001,48,0.5708343120983483,20.6960001,0.07
MAC000002,2013-02-22,0.241,0.5003750041666667,2.9939999999999998,48,0.5851143105420207,24.0180002,0.068
MAC000002,2013-02-23,0.231,0.2942708333333333,1.205,48,0.2546858506777732,14.124999999999998,0.069
MAC000002,2013-02-24,0.223,0.4114791666666668,1.8119999999999998,48,0.44638953457492053,19.751000000000005,0.065
MAC000002,2013-02-25,0.1375,0.23329166666666665,0.7909999999999999,48,0.19344788273158572,11.197999999999999,0.073
MAC000002,2013-02-26,0.20900000000000002,0.2328124979166666,1.1059999,48,0.18121441032024185,11.174999899999998,0.067
MAC000002,2013-02-27,0.239,0.3285208333333333,1.28,48,0.29552117608419265,15.769,0.076
MAC000002,2013-02-28,0.4985,0.6797500041666668,1.9780000000000002,48,0.5425459552905431,32.6280002,0.081
MAC000002,2013-03-01,0.33899999999999997,0.8184166666666665,2.5239999,48,0.7231873814015569,39.28399999999999,0.071
MAC000002,2013-03-02,0.4105,0.5477499999999998,1.642,48,0.45628385621979717,26.291999999999994,0.079
MAC000002,2013-03-03,0.302,0.49125000208333325,1.8619999999999999,48,0.49346756505863065,23.580000099999996,0.07200000000000001
MAC000002,2013-03-04,0.1755,0.5301458312499999,2.4649999,48,0.6266458093114256,25.446999899999998,0.07
MAC000002,2013-03-05,0.723,0.6844999979166667,2.3740001,48,0.5002245886812015,32.8559999,0.07200000000000001
MAC000002,2013-03-06,0.21250000000000002,0.34660416666666677,1.515,48,0.31304005179021854,16.637000000000004,0.079
MAC000002,2013-03-07,0.40549999999999997,0.5774583354166668,2.0450001,48,0.46425543784610807,27.718000100000005,0.071
MAC000002,2013-03-08,0.2365,0.39324999999999993,1.442,48,0.3772332931314633,18.875999999999998,0.075
MAC000002,2013-03-09,0.198,0.22620833333333332,1.155,48,0.18383005083133844,10.857999999999999,0.077
MAC000002,2013-03-10,0.273,0.39981250000000007,2.026,48,0.40171974227038826,19.191000000000003,0.075
MAC000002,2013-03-11,0.186,0.28454166666666664,1.6740000000000002,48,0.2555145795343388,13.658,0.077
MAC000002,2013-03-12,0.1965,0.33614583333333337,1.09,48,0.24436474217102605,16.135,0.091
MAC000002,2013-03-13,0.20650000000000002,0.26991666666666664,1.3230000000000002,48,0.21372171539458895,12.956,0.073
MAC000002,2013-03-14,0.154,0.2559583333333334,0.903,48,0.19153744796157016,12.286000000000003,0.067
MAC000002,2013-03-15,0.20700000000000002,0.2742708333333333,0.976,48,0.18782775490907727,13.165,0.07400000000000001
MAC000002,2013-03-16,0.1385,0.2635833333333332,1.0170000000000001,48,0.2063689974791935,12.651999999999996,0.07400000000000001
MAC000002,2013-03-17,0.3585,0.36214583541666673,1.4170001,48,0.2640465864012633,17.383000100000004,0.075
MAC000002,2013-03-18,0.16799999999999998,0.27697916250000004,1.0549998999999999,48,0.2326893954078786,13.294999800000001,0.07200000000000001
MAC000002,2013-03-19,0.126,0.26081249999999995,1.225,48,0.2284482953979145,12.518999999999998,0.07400000000000001
MAC000002,2013-03-20,0.27749999999999997,0.2919583333333334,1.061,48,0.18548853934124976,14.014000000000001,0.078
MAC000002,2013-03-21,0.203,0.22347916666666665,1.038,48,0.16761036244603367,10.726999999999999,0.073
MAC000002,2013-03-22,0.271,0.28174999999999994,0.9620000000000001,48,0.18323749267932113,13.523999999999997,0.073
MAC000002,2013-03-23,0.3725,0.5333125000000001,2.457,48,0.5360079477558587,25.599000000000004,0.08199999999999999
MAC000002,2013-03-24,0.188,0.32364583333333335,1.5719999999999998,48,0.29818860871141306,15.535,0.078
MAC000002,2013-03-25,0.10450000000000001,0.12043750000000003,0.415,48,0.07320734361779879,5.7810000000000015,0.065
MAC000002,2013-03-26,0.105,0.10385416666666668,0.133,48,0.011701953980013535,4.985,0.07
MAC000002,2013-03-27,0.10300000000000001,0.10618749999999999,0.19399999999999998,48,0.02546725578112562,5.0969999999999995,0.065
MAC000002,2013-03-28,0.10350000000000001,0.10268749999999999,0.127,48,0.013613441808460507,4.928999999999999,0.08
MAC000002,2013-03-29,0.10400000000000001,0.10085416666666665,0.139,48,0.023765690971984943,4.840999999999999,0.066
MAC000002,2013-03-30,0.1035,0.10272916666666669,0.18899999999999997,48,0.026018601842604294,4.931000000000001,0.066
MAC000002,2013-03-31,0.099,0.10277083333333337,0.138,48,0.016739861438880184,4.933000000000002,0.07200000000000001
MAC000002,2013-04-01,0.1065,0.10312500000000004,0.14300000000000002,48,0.027871761809813513,4.950000000000002,0.067
MAC000002,2013-04-02,0.135,0.25029166666666675,0.875,48,0.19640730132605658,12.014000000000003,0.069
MAC000002,2013-04-03,0.14700000000000002,0.2379375,1.0170000000000001,48,0.1811689473944142,11.421,0.071
MAC000002,2013-04-04,0.344,0.34379166666666666,1.2329999999999999,48,0.2662515974047243,16.502,0.077
MAC000002,2013-04-05,0.273,0.30322916666666666,1.1909999999999998,48,0.2231299821145507,14.555,0.073
MAC000002,2013-04-06,0.276,0.3474791687499999,1.1720001,48,0.26375577614208906,16.679000099999996,0.075
MAC000002,2013-04-07,0.258,0.2796666666666667,0.934,48,0.1800752009972067,13.424000000000001,0.07400000000000001
MAC000002,2013-04-08,0.209,0.29454167083333344,1.4960001,48,0.2873151704139557,14.138000200000004,0.073
MAC000002,2013-04-09,0.21,0.2838958333333334,1.271,48,0.22965573120627003,13.627000000000002,0.073
MAC000002,2013-04-10,0.3045,0.29029166874999995,1.1440001,48,0.20043198493044026,13.934000099999999,0.073
MAC000002,2013-04-11,0.14700000000000002,0.27529166666666666,0.956,48,0.20503989838340733,13.213999999999999,0.081
MAC000002,2013-04-12,0.196,0.2617291666666666,1.46,48,0.24871753949079392,12.562999999999999,0.08800000000000001
MAC000002,2013-04-13,0.6365000000000001,0.5407916666666667,1.4180000000000001,48,0.34442353679014953,25.958000000000002,0.079
MAC000002,2013-04-14,0.194,0.2631458354166667,1.5420001,48,0.23071601014904872,12.631000100000001,0.077
MAC000002,2013-04-15,0.2695,0.2903541666666667,0.988,48,0.1601490648146061,13.937000000000001,0.07400000000000001
MAC000002,2013-04-16,0.1785,0.22791666666666668,1.036,48,0.1631114790869394,10.940000000000001,0.075
MAC000002,2013-04-17,0.134,0.18852083333333333,0.894,48,0.14315844362897182,9.049,0.076
MAC000002,2013-04-18,0.1525,0.21554166666666674,0.6779999999999999,48,0.15706022131834455,10.346000000000004,0.073
MAC000002,2013-04-19,0.168,0.2146458333333333,0.87,48,0.14901884638532867,10.302999999999999,0.073
MAC000002,2013-04-20,0.2885,0.3734375000000001,1.681,48,0.2925419705294893,17.925000000000004,0.075
MAC000002,2013-04-21,0.22199999999999998,0.28291666666666665,0.841,48,0.20248675641834624,13.58,0.075
MAC000002,2013-04-22,0.1355,0.18685416666666665,0.898,48,0.1487699909089043,8.969,0.07400000000000001
MAC000002,2013-04-23,0.1305,0.17135416666666667,1.17,48,0.1637004905935452,8.225,0.073
MAC000002,2013-04-24,0.1315,0.17789583333333334,0.91,48,0.14458454635990423,8.539,0.07400000000000001
MAC000002,2013-04-25,0.132,0.19752083333333334,1.374,48,0.20744545446457532,9.481,0.073
MAC000002,2013-04-26,0.156,0.20800000000000005,0.8220000000000001,48,0.15516634862198972,9.984000000000002,0.07400000000000001
MAC000002,2013-04-27,0.165,0.20052083333333337,1.011,48,0.15917005352677466,9.625000000000002,0.073
MAC000002,2013-04-28,0.169,0.2055,0.748,48,0.14389875282235698,9.863999999999999,0.073
MAC000002,2013-04-29,0.1195,0.15772916666666667,1.178,48,0.16953638153246214,7.571000000000001,0.067
MAC000002,2013-04-30,0.12300000000000001,0.18000000000000005,0.9359999999999999,48,0.16513501890297255,8.640000000000002,0.07400000000000001
MAC000002,2013-05-01,0.126,0.1681041666666667,1.052,48,0.14753740810648716,8.069,0.075
MAC000002,2013-05-02,0.1365,0.19464583333333327,0.877,48,0.15198900990270867,9.342999999999996,0.073
MAC000002,2013-05-03,0.126,0.16893749791666665,1.1059999,48,0.159818821960762,8.108999899999999,0.075
MAC000002,2013-05-04,0.14850000000000002,0.19481250000000006,0.917,48,0.1447644684644241,9.351000000000003,0.073
MAC000002,2013-05-05,0.129,0.183875,0.94,48,0.15701112916239748,8.826,0.075
MAC000002,2013-05-06,0.1305,0.15454166666666666,0.753,48,0.10405255593767566,7.418,0.075
MAC000002,2013-05-07,0.129,0.15847916666666667,1.005,48,0.13609461502053874,7.607,0.07400000000000001
MAC000002,2013-05-08,0.137,0.17866666666666667,0.617,48,0.11684875354779684,8.576,0.073
MAC000002,2013-05-09,0.128,0.17481250000000004,1.166,48,0.16983203921096038,8.391000000000002,0.073
MAC000002,2013-05-10,0.182,0.25633333541666664,1.3980000000000001,48,0.2686821615122483,12.304000099999998,0.07400000000000001
MAC000002,2013-05-11,0.184,0.21064583333333334,1.092,48,0.16309017080148253,10.111,0.073
MAC000002,2013-05-12,0.19399999999999998,0.25843749999999993,0.857,48,0.18652840822370215,12.404999999999998,0.069
MAC000002,2013-05-13,0.1275,0.17166666875000003,1.0700001000000001,48,0.15976411110941588,8.240000100000001,0.075
MAC000002,2013-05-14,0.1595,0.20316666666666663,0.752,48,0.14009758503747782,9.751999999999999,0.073
MAC000002,2013-05-15,0.1285,0.17375,0.631,48,0.12011209303653408,8.34,0.07400000000000001
MAC000002,2013-05-16,0.139,0.19195833333333331,0.8270000000000001,48,0.14103809027281042,9.213999999999999,0.073
MAC000002,2013-05-17,0.1315,0.20079166666666667,1.068,48,0.18168454756168737,9.638,0.068
MAC000002,2013-05-18,0.159,0.20237499999999997,0.688,48,0.13663565856499305,9.713999999999999,0.073
MAC000002,2013-05-19,0.164,0.22389583333333332,1.071,48,0.1879678831307425,10.747,0.099
MAC000002,2013-05-20,0.149,0.19491666666666663,0.8909999999999999,48,0.15728451430359033,9.355999999999998,0.07400000000000001
MAC000002,2013-05-21,0.156,0.22706249999999997,1.141,48,0.18662596638674703,10.899,0.073
MAC000002,2013-05-22,0.1475,0.21858333333333332,1.232,48,0.20110205235400483,10.491999999999999,0.077
MAC000002,2013-05-23,0.143,0.19631249999999997,1.054,48,0.16899832005333973,9.422999999999998,0.075
MAC000002,2013-05-24,0.154,0.2154583333333334,0.935,48,0.17997280625946746,10.342000000000002,0.07400000000000001
MAC000002,2013-05-25,0.16549999999999998,0.19456249999999997,1.05,48,0.14610967991146168,9.338999999999999,0.075
MAC000002,2013-05-26,0.175,0.2482708333333334,1.12,48,0.20946281237848297,11.917000000000003,0.079
MAC000002,2013-05-27,0.156,0.23252083333333337,0.9129999999999999,48,0.1914584549772339,11.161000000000001,0.078
MAC000002,2013-05-28,0.14500000000000002,0.2537916666666666,1.391,48,0.2592800964974294,12.181999999999997,0.07400000000000001
MAC000002,2013-05-29,0.1585,0.2312291666666666,0.78,48,0.18613301576221664,11.098999999999997,0.073
MAC000002,2013-05-30,0.155,0.23814583333333325,1.3219999999999998,48,0.24582271674394918,11.430999999999996,0.073
MAC000002,2013-05-31,0.135,0.21037500000000006,0.997,48,0.17245099519771076,10.098000000000003,0.073
MAC000002,2013-06-01,0.214,0.2615625,1.051,48,0.19493936932483893,12.554999999999998,0.07400000000000001
MAC000002,2013-06-02,0.178,0.2517083333333333,0.998,48,0.19473145265334582,12.081999999999999,0.075
MAC000002,2013-06-03,0.1275,0.2227916666666667,1.5130000000000001,48,0.25285232073147124,10.694,0.071
MAC000002,2013-06-04,0.14100000000000001,0.2305208333333333,1.247,48,0.23632181354402643,11.065,0.07400000000000001
MAC000002,2013-06-05,0.15,0.20041666666666666,0.983,48,0.17181333677871302,9.62,0.079
MAC000002,2013-06-06,0.14400000000000002,0.1946458333333333,0.662,48,0.1413109577873568,9.342999999999998,0.077
MAC000002,2013-06-07,0.162,0.2479166666666666,1.095,48,0.2432065782751611,11.899999999999997,0.077
MAC000002,2013-06-08,0.158,0.19995833333333327,0.946,48,0.14361324515655638,9.597999999999997,0.075
MAC000002,2013-06-09,0.1575,0.19237500000000005,0.603,48,0.12903283847244204,9.234000000000002,0.075
MAC000002,2013-06-10,0.134,0.17166666666666672,0.731,48,0.11806441324022604,8.240000000000002,0.073
MAC000002,2013-06-11,0.134,0.19418749999999993,1.0290000000000001,48,0.15510417312656868,9.320999999999996,0.07200000000000001
MAC000002,2013-06-12,0.14700000000000002,0.1953125,0.9890000000000001,48,0.15210804618022664,9.375,0.075
MAC000002,2013-06-13,0.135,0.17977083333333335,0.873,48,0.15171042399330031,8.629000000000001,0.076
MAC000002,2013-06-14,0.145,0.18252083333333335,0.856,48,0.1336939963615441,8.761000000000001,0.073
MAC000002,2013-06-15,0.21450000000000002,0.2891875,0.89,48,0.21874123994617814,13.880999999999998,0.076
MAC000002,2013-06-16,0.158,0.24208333333333332,1.0,48,0.21558607239320696,11.62,0.08
